title,labels
 Those Intel Reports That Nunes Ran To Trump With Reveal A BOMBSHELL That Trump Will HATE,fake
 Stephen King Tweets ULTIMATE Sean Spicer Insult That Is Pretty Goddamn Funny (TWEET),fake
 Spicer Has Epic Freudian Slip During His Half-Assed Apology For Hitler Comments (VIDEO),fake
 Dan Rather Says What Every Person With A Moral Compass Is Thinking Regarding Sean Spicer & Trump,fake
 Jeff Sessions’ Written Immigration Speech Puts His REVOLTING Beliefs About Immigrants On Display,fake
 Anne Frank Center SAVAGES Spicer After He Said Hitler Didn’t Gas Jews At ‘Holocaust Centers’ (TWEETS),fake
" Trump White House Is About To Screw Up Easter For 1,000s Of Little Children",fake
 Sean Spicer Claims Hitler Never Gassed People In Outrageous Defense Of Syrian Bombing (VIDEO),fake
 United Just Took A DISGUSTING Step To Smear The Victim At The Heart Of Viral PR Disaster,fake
 Eric Trump Accidentally Exposes Who Was Behind Syria Strike And The Whole Trump Family’s In Trouble,fake
 What This Poll Says About Bernie Sanders And Republicans Should TERRIFY The GOP,fake
 WATCH Bill O’Reilly Get INSANELY Vile Over Bloodied United Passenger – It’s SICK Even For Him,fake
 Congress Steps In After Doctor Is Violently Dragged From United Airlines Flight,fake
" Sean Spicer BLOWS Press Briefing, Contradicts Trump Administration With INSANE Statement On Russia (VIDEO)",fake
 This Poll Shows EXACTLY How Much Americans Detest Trump,fake
" BREAKING: Republican Governor Arrested On Multiple Charges, GOP In CHAOS",fake
" While Her Department Gets Gutted, Billionaire Betsy DeVos DEMANDS Extra Expensive Security",fake
 This Reporter Just Won The Biggest Prize In Journalism For Exposing Trump’s Lies (DETAILS),fake
 What Republicans Are Doing To Stop People From Voting Is As Dirty As It Gets,fake
" Wife Of Arrested Russian Hacker Just Spoke Out, And Trump Is Shaking In His Boots",fake
 Trump Slapped With Lawsuit For Refusing To Release White House Visitor Logs,fake
 Racist Rep. Steve King Gives Trump DIRE Warning: Don’t Abandon White Supremacists (TWEET),fake
 Trump Is A MONSTROUS Threat To A Vital Government Function That Nobody Is Talking About,fake
 Alec Baldwin Makes Bombshell Announcement That’s Going To ENRAGE Trump,fake
 Women In The World Founder Has The PERFECT Description For Trump’s Crazy Presidency (VIDEO),fake
 ‘Alt-Right’ Leader Richard Spencer Was Just Punched In The Head AGAIN Then Glitter Bombed,fake
 Trump Builds Helipad At Mar-A-Lago So He Can Avoid Protesters While Golfing Each Weekend,fake
 O’Reilly And Trump Bond Over Sexual Harassment In Alec Baldwin’s Most Creative SNL Skit Yet (VIDEO),fake
 Rep. Ted Lieu Issues Blistering Takedown Of Trump’s Illegal Missile Strike (VIDEO),fake
" Alec Baldwin Just Put Trump’s Idiot Supporters In Their Place, And It Was Beautiful (VIDEO)",fake
 Sean Penn TORE Steve Bannon To RIBBONS After Being Asked About About Working Together,fake
 BREAKING: This New Analysis BAD News For Obamacare Haters (DETAILS),fake
" Former GOP Rep. Thinks Adam Schiff Should Recuse Himself From Russia Probe Too, Because Reasons",fake
 Paul Ryan Makes PERFECT Argument For Medicare For All; Dumbass Didn’t Even Realize (TWEETS),fake
 Images Of Trump Golfing In Florida Leak Despite Him Ordering Press Pool To Stay Inside,fake
 Dummy-In-Chief Requests Fewer Words And More Pictures Be Used In Intelligence Briefings,fake
 Everyone KNEW Trump Would Be Golfing Again – So Protesters Were Totally Ready When He Showed Up,fake
" Dan Rather Condemns Trump’s Reality Show Tactics In Syria, RIPS Media For Calling Act ‘Presidential’",fake
 Bill O’Reilly’s Show Bizarrely Cut Short In Wake Of Advertisers’ Mass Exodus (DETAILS),fake
 Federal Judge Just Gave Attorney General Jeff Sessions A Huge F*ck You,fake
 Syria Is EXACTLY What Noam Chomsky Warned Us About A Week Ago,fake
 Person Majority Of Americans Voted For SHREDS Incompetent Fool Over Syria Actions (VIDEO),fake
 Syrian Air Base Trump Spent $80 Million Attacking Yesterday Already Up And On Bombing Raids Again,fake
 Syria Strike Completely Backfires Against Trump; Even His Hard Core Supporters Are DONE,fake
 The White House Just Confessed The REAL Reason For Syria Attack; It Is DISGUSTING (DETAILS),fake
 Syrian Military Knew Missile Attack Was Coming After Trump Told Putin About It,fake
 Trump Tried Recreating Obama’s Iconic ‘Bin Laden Raid’ Situation Room Photo – And It’s So Pathetic,fake
 Weird: Republicans Were Against Obama Launching A Strike On Syria But Not Now (DETAILS),fake
" Ivanka Trump Tweets About Dead Syrian Children, And Twitter Has The PERFECT Response (TWEETS)",fake
 WATCH: Colbert’s Takedown Of ‘Cuck’ Steve Bannon Is Nothing Short Of BRILLIANT,fake
 BREAKING: C.I.A. Knew Russia Wanted Trump WAY Before Election; NOTHING Was Done (DETAILS),fake
 Former SNL Cast Member Breaks Silence On Trump’s EMBARRASSING Behavior At Rehearsal (VIDEO),fake
 Russia Probe’s New Leader Disqualified Himself MONTHS Ago With One IDIOTIC Statement,fake
 JUST IN: Man-Child Boasts He’s The Best President EVER; Doesn’t Know How Long He’s Been In Office,fake
" REPORT: Bannon Routinely Using Anti-Semitic Slur Towards Jared Kushner, WH Turning Toxic Quickly",fake
 Nunes’ Replacement In Trump Investigation Defended Russian Hackers And Putin,fake
 Elijah Cummings Called Trump Out To His Face And Here’s The Pathetic Way Trump Tried To Spin It,fake
 Trump Stooge Devin Nunes Hands Investigation To Others As Ethics Committee Investigates Him,fake
" Steve Bannon THREATENS Trump Over Removal From National Security Council, Administration In CHAOS",fake
 Even Trump’s Homeland Security Chief Thinks He’s Full Of Sh*t About The Border Wall,fake
 Here’s The Veiled Threat Trump Sent CNN Chief After Release Of ‘Grab Them By The Pu**y’ Tape,fake
 Seth Meyers SLAMS Trump’s Defense Of ‘State TV’ Fox News And Sexual Deviant Bill O’Reilly (VIDEO),fake
 This Amazingly Diverse Book About Santa Claus Will Make Right-Wing Heads Explode,fake
 Trump’s Administration Was Just Caught Up In Prostitution Scandal; Here’s How It Went Down (DETAILS),fake
" WATCH: Arnold Schwarzenegger Just BURNED Trump Over ‘The Apprentice,’ And It Is GOLDEN",fake
 BOMBSHELL Report Just Dropped Showing Gorsuch Is A Fraud,fake
 Dixie Chicks’ Natalie Maines Can’t Stop Tweeting At Trump And It’s A Thing Of Beauty (TWEETS),fake
 House Dems Take On Fight For Trump’s Tax Returns With Bold New Move That Will INFURIATE Him,fake
 WATCH: Adam Schiff Double Dog Dares White House To Let Sally Yates Testify,fake
 Reporter Reveals The Real Reason Trump Fired Bannon From WH Post And It’s Petty As Hell (VIDEO),fake
 Trump Stands Up For Fellow Sexual Harasser Bill O’Reilly: He Didn’t Do ‘Anything Wrong’,fake
" Trump Just Got SHREDDED By A Republican Strategist, Presidency CRUMBLING (TWEETS)",fake
 Trump Finally Booted A Certain White Supremacist From The National Security Council,fake
 Heroin Addict Trump Voter Sad Now That Donald Is Taking Away His Treatments (VIDEO),fake
 Trump FURIOUS As Latest Obamacare Numbers Prove It’s Not Going Anywhere (IMAGES),fake
 WATCH: Louis C.K. NAILS Trump And His Gullible Supporters During Appearance On Colbert,fake
 The FBI’s Russia Investigation Just Took A Turn That Will TERRIFY Trump (DETAILS),fake
 Lawrence O’Donnell Is Trolling Bill O’Reilly Over His Sexual Harassment Scandals; It’s BRILLIANT (TWEET),fake
 Members Of Intel Committee Say Russia Scandal Could Result In Jail Time,fake
 Bill O’Reilly SCREWS Fox News As SHOCKING Amount Of Advertisers Abandon Network (TWEET),fake
 The Trump Administration Just Wrote North Korea Off – Trump Looks WEAKER Than Ever,fake
" Trump Uses Syria Attack To Slam Obama, And Twitter GLEEFULLY Shows The Problem With That (TWEETS)",fake
 Fox News Gets Bad News As Advertisers Start Dumping Bill O’Reilly Over Sexual Harassment Pay-Offs,fake
 Trump’s Son Thinks Batsh*t Crazy Pizzagate Conspiracy Theorist Should Get A Pulitzer,fake
 Trump’s Longtime Friend Larry King Just STUNG Him So Hard He’ll Be Fuming For Weeks,fake
" Trump HUMILIATED, Gets Booed After Telling Construction Workers They Voted For Him (VIDEO)",fake
 Women TORCH Ivanka Trump For Celebrating Equal Pay Day After Her Dad Reverses Equal Pay Protection,fake
 Inventor Of The Worldwide Web Just DESTROYED Trump’s ‘Disgusting’ Bill To Sell Internet History,fake
 Trump Voter PANICKING After Realizing Border Wall Will Put Her House In Mexico (VIDEO),fake
 Dem. Senator Promises To Filibuster Gorsuch Because Of Trump’s ‘Looming’ Impeachment (VIDEO),fake
 Senate Dems Now Have The Votes To F*ck Gorsuch’s SCOTUS Nomination (DETAILS),fake
 WATCH: Trump Praises And Shakes Hands With Brutal Dictator After Previously Insulting An Ally,fake
 Racist NYPD Cops Threaten To Tase Black Children For Walking Down The Street (VIDEO),fake
 WATCH: Republican Senator Lashes Out At CNN Hosts After Being Called Out For Supreme Court Hypocrisy,fake
 Trump Just Tweeted The FBI To Show Them A Fox News Story Because Of Course,fake
 Trump Just Went After China In UNHINGED Rant; America’s Future In FREE FALL (DETAILS),fake
 Trump Just Got Ripped APART After Demanding Clinton Apologize For Fake Thing She Didn’t Do (TWEETS),fake
 Trump Laughably Claims His Fake Obama Wiretap Claims Are ‘Turning Out To Be True’,fake
 Obama Officials Were Forced To Take BIZARRE Measure To Ensure Trump Didn’t Hide Russia Documents,fake
 Maxine Waters: Let’s Talk About Impeaching Trump (VIDEO),fake
 Here’s The Third Turncoat Democrat Who Needs To Be Primaried Over SCOTUS In 2018 (DETAILS),fake
 Trump Just Got BURNED In An Epic Poem Written By A 14-Year-Old Boy,fake
 WATCH: Trump’s EPA Stooge Gets His A** Handed To Him By Fox Host On Climate Change,fake
 Confused Old Man Shows Up At The Golf Course Instead Of His Job For 14th Time In 10 Weeks,fake
 Trump Embarrasses Himself With Yet Another Desperate Tweet About Russia (TWEETS),fake
 WATCH: Chuck Todd Puts The Screws To Mitch McConnell For Not Giving Merrick Garland A Chance,fake
 Federal Judge Rules That Trump DID Incite Violence During 2016 Campaign (DETAILS),fake
 John McCain Was Asked If Trump Was Like Reagan; His Answer Was PERFECT (VIDEO),fake
 Pete Souza’s Instagram Is A GOLDMINE For Those Of Us Missing President Obama (IMAGES/VIDEOS),fake
 DNC Chair Not Holding Back On GOP: ‘They Don’t Give A Sh*t About People’ (VIDEO),fake
 The Internet SAVAGES Trump After He Promotes Fox News Propaganda Again (TWEETS),fake
 REPORT: Trump Is Costing America BILLIONS In Tourism Revenues Because People Are Afraid To Travel Here,fake
 Trump Makes An Absolute FOOL Of Himself On April Fool’s Day; Americans Outraged,fake
 George Takei Just Shook Washington To Its Core; The Reason Will Make Team Trump FURIOUS (DETAILS),fake
 Elijah Cummings Just Asked 5 Questions The White House Is Scared To Death Of Answering,fake
 Trump Has Brain Fart In Middle Of Executive Order Signing Leaving Pence To Frantically Cover (VIDEO),fake
 Looks Like Mike Pence Is Gonna Go Down With The #TrumpRussia Ship (VIDEO),fake
 Study Shows Conservative Voters Are Literally Twice As Shallow As Liberal Voters (DETAILS),fake
 Reliable Rumors Abound That Trump Is Ready To Resign,fake
 The Senate Intelligence Committee Has Bad News For Flynn After He Requested Immunity,fake
 Republican’s Excuse For Cutting Food Stamps: The Bible Says Unemployed ‘Shall Not Eat’,fake
" Ex-Intel Official Weighs In On Flynn Immunity With Some Really, REALLY Bad News For Trump (VIDEO)",fake
 Trump Gets Smacked Down After His Immensely Stupid Flynn Immunity Tweet (TWEETS),fake
 Trump Scandal EXPLODES As Flynn’s Own Words On Immunity Come Back To Bite Him In The Ass (VIDEO),fake
 Intel Committee Member: ‘Innocent People Don’t Ask For Immunity’ (VIDEO),fake
 Noam Chomsky Warns Of ‘Staged Terrorist Attack’ If Enough People Turn On Trump,fake
 Joe Biden Dishes The Real Dirt On GOP Senators Who Refused To Confirm Merrick Garland,fake
 BOMBSHELL: Senate Intel Committee Hearing Reveals FRIGHTENING Extent Of Russia’s Meddling,fake
" BREAKING: Michael Flynn Agrees To Testify On Russia In Exchange For Immunity, Trump Is F*cked (DETAILS)",fake
" Turncoat Democrats Break Ranks, Back Trump On Stolen SCOTUS Seat (DETAILS)",fake
 Devin Nunes’ Credibility Is Officially SHATTERED – New York Times Reveals The Scope Of His Lies,fake
 Pennsylvania Republican Makes Dumbest Claim Yet About Cause Of Climate Change,fake
 Trump Threatens To ‘Change Libel Laws’ To Sue People Who Criticize Him In Twitter Meltdown,fake
 ‘He Feels Great’: Spicer Says Trump Not Concerned Taxpayers Pay For Mar-a-Lago Trips,fake
 CNN Host STUNNED As Trump Voters Expose Just How Stupid They Are In Interview (VIDEO),fake
 The CREEPY Way Pence’s Religion Demands He Treat Women Will Make You SICK (DETAILS),fake
 Rep. Ted Lieu Has A Response To Sean Spicer’s Daily Lies; It’s GLORIOUS (TWEET),fake
 Black Caucus Just Broke It Down For Paul Ryan: Time To Get Rid Of Nunes As Intel Committee Chair,fake
 This Man Has The PERFECT Response To House GOP’s Attempt To Destroy Internet Privacy,fake
 Donald Trump ‘SHOCKED’ A Group Of Women Have Heard Of One Of The Most Famous Women In History (VIDEO),fake
 Married GOP Lawmaker And Trump Campaign Member BUSTED In Hotel With Teenage Boy,fake
 Trump’s Approval Rating Makes SHOCKING Change With His Own Supporters (IMAGE),fake
 Trump Official Accidentally Leaks Plan To Steal Land From Mexico For Border Wall,fake
 Trump DEVASTATED After Poll Reveals Americans Trust Media More Than Him (TWEET),fake
 The New York Times Just FIRED BACK At Trump With Brutal Fact-Check On Twitter,fake
 WATCH: Conservationist Jane Goodall BLASTS Trump’s Attack On Climate Science,fake
 The Latest Delusion From Devin Nunes Will Make You SICK — This Is Exactly Why He Can’t Be Trusted,fake
" Fox News Just Got SLAPPED With A Racial Discrimination Lawsuit, And It’s About Damn Time",fake
 Twitter Throat-Punches Trump After His Latest Stupid Lie About The New York Times (TWEETS),fake
" Hillary Clinton Just Took Sean Spicer And Bill O’Reilly To The Woodshed, And It Is Beautiful (VIDEO)",fake
 Makers Of Fake Planned Parenthood Baby Parts Video Slapped With 15 Felony Charges,fake
 Trump Stooge Nunes Just Gave the Most Immature Answer When Asked If He Will Recuse Himself (VIDEO),fake
 April Ryan Describes In Harrowing Detail What It Feels Like To Be Abused By Sean Spicer (VIDEO),fake
" Trump Says He Never Makes Mistakes, Then Immediately Makes A Mistake (VIDEO)",fake
 WATCH: Lindsey Graham LAYS INTO Devin Nunes – Time To Let The Grownups Handle This,fake
 Trump Told Police Union To Report Cops Who Didn’t Vote For Him And It’s Uncomfortable As Hell (VIDEO),fake
 WATCH: The View HAMMERS Fox News For Ignoring Trump’s Russia Scandal,fake
 Fox News Host Tells Black Congresswoman To ‘Step Away From Crack Pipe’ (VIDEO),fake
 Trump Gets SKEWERED For Trying To Take Credit For Investment Ford Planned In 2015,fake
 Undocumented Immigrant Dares Trump To Release His Taxes After Proving She Pays Hers,fake
 The Internet Drags Trump’s Son For Saying ‘There’s No Better Patriot In The World Than Sean Hannity’,fake
 CNN Guest’s Face After Trump Flack Blatantly Lies About Obama Golfing Is All Of Us Right Now (VIDEO),fake
 Internet Has Brutal Reminder For Ivanka After She Takes Picture With Elephant At D.C. Zoo,fake
 Donald Trump PANICS Over Russia And Fires Off Two Bizarre Tweets – Twitter CRUSHES Him (TWEETS),fake
 Chrissy Teigen Just Told Fox News To F*ck The F*ck Off In The Best Way Possible (TWEETS),fake
 Sean Spicer Just Said Something About Trumpcare That Will Make Trump PISSED (DETAILS),fake
 Trump’s ‘Deportation Force’ Storms Unarmed Legal Resident’s Home And Shoots Him,fake
 Even Dick Cheney Is Making The Case For Why There Needs To Be A New Election,fake
 Nunes ADMITS He Was Secretly At WH Right Before He Magically Found Source ‘Vindicating’ Trump,fake
" WATCH: After Facing Angry Constituents At Town Hall, GOP Rep Runs Out The Back Door",fake
 Obama’s Press Secretary Just Got A New Job; Trump’s Going To HATE It (VIDEO),fake
 Paul Ryan Was So Desperate To Pass Failed Trumpcare Bill That He Got On His Knees To Beg For Votes,fake
