title,label
A Republican Representative Just Called For Hillary To Be Killed By Firing Squad,FAKE
Donald Trump and the $12.7 million Ukraine connection,REAL
Obama Will Not Meet with Netanyahu During Trip to Washington,REAL
Let’s Be Clear – A Vote For Warmonger Hillary Clinton Is A Vote For World War 3,FAKE
Video: How To Build A Simple Water Purifier That Turns Dirty Water And Even Salt Water Into Clean Fresh Pure Water,FAKE
THIS IS COMEY’S LAST CHANCE FOR REDEMPTION – TruthFeed,FAKE
There Is Something Extraordinary Happening In The World – And You Probably Didn’t Realize It Yet,FAKE
The media needs to stop telling this lie about Donald Trump. I’m a Sanders supporter — and value honesty,REAL
"OCTOBER DIARY: Borjas No Bore; NOSTAR—”No Such Thing As Race”, Etc",FAKE
Is Hillary Running for Bill’s Third Term?,REAL
Bibi's victory is Kerry's defeat,REAL
Trudeau Elected Canada's Prime Minister As Liberals Assume Power,REAL
What makes America 'exceptional'? Clinton and Trump trade places (+video),REAL
Hillary Clinton’s Countless Choices Could Hinge on 2016 Election,REAL
Terror Tots: We Must Prepare for the Child-Fighters of ISIS,FAKE
LUCIFER in the Temple of the Dog II,FAKE
Ep. 544 FADE to BLACK Jimmy Church w/ Laura Eisenhower : Restoring the Balance [VIDEO],FAKE
"The Email Mess, Comey’s quandary and the expanding brawl in Washington",FAKE
Wall Street Flies Higher for Second Day of Gains,REAL
Alaska scrambles to prevent Obamacare collapse,REAL
"The Daily 202: Ted Cruz might be the last, best hope for conservatives to stop Donald Trump after Super Tuesday",REAL
Will Barack Obama delay or suspend the election if Hillary is forced out by the new FBI email investigation?,FAKE
'Understudies' Kaine and Pence add value in VP debate (+video),REAL
Russian Oven: Millet pumpkin porridge,FAKE
Biden's Latest Signal He Won't Run For President,REAL
Nation Still Struggling To Come To Terms With Terrorist Living In Ireland,FAKE
The Destruction of Reason in West,FAKE
The Man Who Will Not Bow to Fearmongering,REAL
The Destroyer Cometh,REAL
U.S. Elections Shockwaves Hit Europe,FAKE
"All Governments Lie, The Movie",FAKE
Woodward On Clinton Foundation “It’s Corrupt”,FAKE
"Re: WE’RE NOT NASTY! Like all Democrats, Sally Kohn proves how little she thinks of women with this tweet",FAKE
Herbs to Grow in Winter and Fall,FAKE
‘Supermajority’ of House Freedom Caucus to back Paul Ryan’s speaker bid,REAL
Journalism Startup Newsbud Launches Critical 2nd Crowdfund - Richard Brandt,FAKE
How To Win The Presidency With 23 Percent Of The Popular Vote,REAL
Farmers: Trump 'terrible for agriculture',REAL
Cyrus Mistry joins AAP; Tata Sons shortlists candidates for chairman’s post,FAKE
Obama to Supreme Court: You wouldn’t dare kill Obamacare,REAL
An Alabama Reader Is Pleased To Report That Jeff Sessions Reads Ann Coulter!,FAKE
Pa. lawmakers approve ban on naming officers in shootings,FAKE
Why the Jobs Aren’t Coming Back. The “modern day marvel.”,FAKE
Donald Trump's Real Problem Is With White People,REAL
"Florida’s “deceptive” solar initiative, backed by utilities companies, loses support",FAKE
Which Republicans have come out against Boehner for speaker? Here’s a list.,REAL
WE TOLD HER! Budweiser Hits “DELETE” On Beer Ads Featuring Amy Schumer Because…,FAKE
DEVELOPING: FBI Reopens Investigation into Clinton Emails After New ‘Pertinent’ Evidence Discovered,FAKE
"Project Veritas 4: Robert Creamer's Illegal $20,000 Foreign Wire Transfer Caught On Tape | RedFlag News",FAKE
‘Solar Winds’ Spur Geomagnetic Storm That May Affect Power,FAKE
Company that Supplied Voting Machines to 22 States Donated to Clinton Foundation,FAKE
How global terror network will get a boost from Iran nuclear deal,REAL
Elon Musk to Completely Revolutionize the Energy Industry with New Tesla Solar Roof,FAKE
Barrel Bomb: The Cataclysmic Close of Campaign 2016      : Information,FAKE
6 detained in raids in Belgium,REAL
Top Senate Democrat urges Clinton to address private email controversy,REAL
Obama opens door to 'limited' ground combat operations against ISIS,REAL
"Washington's Embargo on Cuba Not Effective, Isolated US - White House",FAKE
"Fox News built a f**ked-up Frankenstein, dumb, angry and divorced from facts. Now Donald Trump will devour them",REAL
Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by Tonya Parnell,FAKE
Police across the country are being equipped with ‘Christian’ facial recognition cameras,FAKE
Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere,REAL
Jeb Bush Among Conservatives Criticizing Pope For Climate Change,REAL
Major donors consider funding Black Lives Matter,REAL
LDS Church’s new ‘Mormon and Gay’ website wins cheers and some jeers for ignoring controversial policy,FAKE
"Exhausted, Defeated Voters Finally Beginning To Relate To Hillary Clinton - The Onion - America's Finest News Source",FAKE
Kate Steinle's death and sanctuary cities: What good are our laws without enforcement?,REAL
Everything you need to know about our polarized politics (in the palm of your hand),REAL
FEC head under fire for women’s forum ‘stacked’ with Dems,REAL
The Yale Review Did Not Endorse Hillary. The Reason Why Is Hilarious,FAKE
"Nine dead, 18 wounded after Texas biker gang shootout (+video)",REAL
"American Tourist Can’t Get Over Dirty, Decaying & Dangerous Charm Of Dublin City",FAKE
"“You Ruined Your Own Communities, Don’t Ruin Ours”–Chicago Whites Demonstrate Against Black Lives Matter After Black Shot",FAKE
CNBC moderators get bipartisan drubbing for debate performance,REAL
"Project Veritas Video 4 - 20K Bribery to DNC, Chaos at Trump Rallies",FAKE
'Specific info' forces WikiLeaks to move anticipated announcement to Berlin,REAL
"Trump Elected President, Thanks to 4 in 5 White Evangelicals",FAKE
US calls for end to Saudi airstrikes in Yemen,FAKE
Iowa Christians struggle to square faith with fear over refugees,REAL
"Look out, Paul Ryan! Masochist Paul Nehlen is gunning for House speakership",FAKE
Hillary and Bill Clinton: The «Bonnie and Clyde» of American Politics,FAKE
A Combative Donald Trump Shows Up at Tampa and Pittsburgh Rallies,REAL
First Take: Can a 'wacko bird' take flight in the GOP?,REAL
Bernie Sanders Got Republicans To Make His Argument For Universal Health Care,REAL
Saudi Arabia poised to be reelected to UN Human Rights Council,FAKE
"Boehner, McConnell split over NSA bill",REAL
Rick Santorum hopes 99-county Iowa tour leads to success,REAL
FBI Director Comey Ignored DOJ’s Warning Against Releasing Info On Hillary Email (TWEETS),FAKE
Bill Maher on Charlie Hebdo attacks: “There are no great religions; they’re all stupid and dangerous”,REAL
Judge orders Obama administration to release illegal immigrants from 'deplorable' facilities,REAL
Fierce Homeless Woman Guarding Trump's Star from Future Vandals Flashes 'Trump-Worthy' Reason for It,FAKE
14 dead as Islamic rebels attack in Philippines,REAL
"Political paralysis is the new normal: The GOP’s Scalia gamble may be suicidal, but it’s not illogical",REAL
Donald Trump’s avenging angels: How the orange-haired monster has rewritten the history of American conservatism,REAL
GOP and Abortion in Age of ObamaCare: Time for new strategy,REAL
Planned Parenthood does damage control as GOP demands answers,REAL
The GOP has become the party from George Orwell’s nightmares,REAL
"Poverty Rose in 96% of U.S. House Districts, During Obama’s Presidency",FAKE
Obama Talks About HIMSELF 207 Times In Speeches Supposedly About Hillary,FAKE
Marco Rubio Strong Favorite in Sheldon Adelson Primary,REAL
New Male Birth Control Method Tested - The Onion - America's Finest News Source,FAKE
What To Watch For At Democrats' First Debate,REAL
How climate change is spawning a new view of conservation,REAL
Did Hillary Clinton Cheat At The Debate? (VIDEO),FAKE
"FBI “Insurrection” to Scuttle Director, Rig Election",FAKE
Democrats hand Obama a stinging defeat on trade deal,REAL
Carly Fiorina Says Donald Trump 'Taps Into an Anger',REAL
MOBILE PASSES DESKTOP FOR THE FIRST TIME…,FAKE
Fact checking the 2016 State of the Union address,REAL
Alabama's Top Judge Faces Ethics Charges Over Gay-Marriage Order,REAL
Police Officers Face Backlash After What They Did To Hillary In Photo,FAKE
Texas Cop Fired For Feeding ‘Feces’ Sandwich To Homeless Man,FAKE
The Deceptive Nature of Hillary Clinton is Right in Line with Communism,FAKE
DNC Head Leaked 2nd Debate Question to Hillary,FAKE
‘Paid for by O’Malley for President’ — and 9 other signs O’Malley is in,REAL
"Woman Buys Lotto Ticket to Prove to Husband Nobody Wins, Wins $1 Million",FAKE
Exclusive Trump op-ed: We must clean up this corruption,REAL
Best Magic tricks ever revealed 2016,FAKE
"New Wikileaks emails: Bernie is a Jerk, Megyn Kelly a Bimbo and More",FAKE
Debunked: The Photo Of Obama With A Speech Balloo... | ClickHole,FAKE
Maryland has passed one of the nation’s strongest equal pay laws,REAL
The real reason Hillary Clinton's VP shortlist is so short,REAL
Inside Planned Parenthood's $30 Million Campaign For 2016,REAL
Technology Blackout Feared As Solar Storm Hits Earth,FAKE
Deutsche Bank LIVES: Shock profits posted in Q3,FAKE
Alien Visitors? No Explanation for Mysterious Lights in Night Sky Over Arizona,FAKE
Lawmakers fuming over report Capitol police left guns in bathrooms,REAL
"Trump, Ryan tout unity in wake of meeting",REAL
Fukushima – The Untouchable Eco-Apocalypse No One is Talking About,FAKE
Former Facebook staffers say conservative news is deliberately suppressed,REAL
US Drone Pilots May Be ‘Illegally’ Acquiring Targets From UK Bases,FAKE
Russia Is Hoarding Gold at Breakneck Pace — The Next Global Conflict Will Be Fought With Currencies - Jay Syrmopoulos,FAKE
Does blood on shoe link suspect to Washington slayings?,REAL
Voting Against Peace in Colombia,FAKE
Japan approves already dead TPP deal,FAKE
Trump: 'President Barack Obama was born in the United States',REAL
Scientists have heard unusual messages from deep space probably coming from aliens,FAKE
Republican Debate: Trump's absence leaves three winners and two losers,REAL
Montenegrin PM resigns shortly after suggesting Russia behind alleged coup plot,FAKE
US election 2016: New Hampshire polls close in key primary,REAL
Haywire over Hacking: Media refuse to believe Trump's Russia comments were sarcastic,REAL
MMR Vaccines Cause 340% Increased Risk of Autism in African American Infants,FAKE
JUST IN: Republicans Sued Over Trump’s Call To Intimidate Minority Voters,FAKE
"You’re Fired! Trump Wins Big, Clinton Is Going To Jail",FAKE
Sources: US officials warned DNC of hack months before the party acted,REAL
HHS to Congress on ObamaCare court ruling: It’s your problem,REAL
Renowned Harvard Psychologist Says ADHD is Largely a Fraud,FAKE
"We Came, We Saw, He Died: How Gaddafi Was Hunted And Ruthlessly Killed",FAKE
After Obamacare: The next Democratic health agenda,REAL
House Democrat Introduces ISIS War Authorization Bill,REAL
Defiant Charlie Hebdo to print 3M copies of latest edition with Muhammad on cover,REAL
Can the Democratic party find unified path to the general election?,REAL
How Trump and Sanders Broadened Their Bases in New Hampshire,REAL
Is The Republican Party On The Verge Of A Historic Crackup?,REAL
"Our bad-tempered behaviour is not a cry for help, say old men",FAKE
How to Support Standing Rock and Confront What It Means to Live on Stolen Land,FAKE
Lynch vote deal reached on human trafficking bill,REAL
Rogue Journalist Has 'October Gift' for Hillary Campaign We're All Sure She Just 'Can't Wait' to Open,FAKE
White House: 'Higher profile' person should have gone to Paris,REAL
House votes to roll back Obama's immigration actions,REAL
IRANIAN MISSILE ACCIDENTALLY DESTROYS IRANIAN SHIP AIMED FOR SYRIA!,FAKE
Tom deLonge: Changing the cynical views of youth towards government,FAKE
"Nevada politics expert: ""Trump is dead"" in the state",REAL
3 explanations for why Donald Trump is suddenly doing better in the polls,REAL
Earth To Ammosexuals: NRA Admits No One Is Coming For Your Guns! (VIDEO),FAKE
Economic upgrade: Russia receives multiple endorsements for rapidly improving business conditions,FAKE
Football Follies 2016: NCAA Week 9,FAKE
"They Said What?!: Find Out What Paul Krugman, Aretha Franklin, And Willie Nelson Have To Say",FAKE
Joe Biden praises Iraqi military,REAL
Automation: Robots from Korea to America Are Replacing Workers,FAKE
"Clinton And The DNC: A Crisis Not Merely Survived, But Transcended",REAL
Pardon Power: The Obamamometer’s Options,FAKE
Ahead Of Tomorrow’s Fed Meeting There Are Some Very Strange Things Happening,FAKE
This Is What Happens When You Elect Climate Change Deniers,REAL
GOP has a day of reckoning coming,FAKE
Legendary US Gymnastics Coach Bela Karolyi May Have Known for YEARS That Team's Doctor Sexually Abused Girls,FAKE
Cruz 'thrilled' despite drop in Iowa Poll,REAL
"Social Media Blackout? FBI Emails Are Not ‘Trending’ On Twitter, Facebook, Buzzfeed, Or Snapchat",FAKE
‘I Don’t Rent To N s’: Smoking Gun Proves Trump Family Racism (VIDEO) | Addicting Info | The Knowledge You Crave,FAKE
Russia Begins Airstrikes In Syria After Assad's Request,REAL
November supermoon biggest in nearly 70 years,FAKE
"Ex-Defense Chief Gates: Trump 'Beyond Repair' on Foreign Policy, But Hillary Needs Work",REAL
PA Kids’ Drawings: Israel Drinks Blood of Palestinians,FAKE
Gov. Kasich enters GOP White House race touting 'skills and experience',REAL
Bernie Sanders vs. the Lamestream Media,REAL
Common Core standardized tests begin Tuesday,REAL
21 Things We’ve Learned About Hillary Clinton From Wikileaks That The MSM Won’t Share…But YOU Can!,FAKE
"Tomgram: Nomi Prins, Too Big to Fail, Hillary-Style",FAKE
"HUFFPOLLSTER: Trump And Clinton Lead, But Iowa Polling Remains Volatile With A Week To Go",REAL
Wikileaks,FAKE
GOP contenders nearly silent on Colorado Springs shooting,REAL
Study: women had to drive 4 times farther after Texas laws closed abortion clinics,REAL
Another Saudi War Crime in Yemen as 43 Prisoners Dead in Airstrike,FAKE
